scorer,DLC_resnet50_Video_TesteMar20shuffle1_18500,DLC_resnet50_Video_TesteMar20shuffle1_18500,DLC_resnet50_Video_TesteMar20shuffle1_18500,DLC_resnet50_Video_TesteMar20shuffle1_18500,DLC_resnet50_Video_TesteMar20shuffle1_18500,DLC_resnet50_Video_TesteMar20shuffle1_18500,DLC_resnet50_Video_TesteMar20shuffle1_18500,DLC_resnet50_Video_TesteMar20shuffle1_18500,DLC_resnet50_Video_TesteMar20shuffle1_18500,DLC_resnet50_Video_TesteMar20shuffle1_18500,DLC_resnet50_Video_TesteMar20shuffle1_18500,DLC_resnet50_Video_TesteMar20shuffle1_18500
bodyparts,bodypart1,bodypart1,bodypart1,bodypart2,bodypart2,bodypart2,bodypart3,bodypart3,bodypart3,objectA,objectA,objectA
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
11207,373.2120361328125,188.9143829345703,0.9991336464881897,358.7418212890625,191.58685302734375,0.9995977282524109,345.68994140625,191.25021362304688,0.9995287656784058,330.2597961425781,190.57455444335938,0.998267650604248
11208,371.28021240234375,189.2251434326172,0.998715877532959,358.4862976074219,192.49131774902344,0.9995904564857483,346.1185607910156,191.5892791748047,0.9991488456726074,329.3243408203125,190.12942504882812,0.997676432132721
11209,373.2341613769531,188.03726196289062,0.9988530874252319,358.474609375,191.2178955078125,0.9995697140693665,345.8595275878906,191.5936279296875,0.9995161294937134,329.2702331542969,189.9463653564453,0.998440682888031
11210,373.0360412597656,188.47265625,0.9991322159767151,358.5057373046875,191.17587280273438,0.9995493292808533,344.7989501953125,192.08432006835938,0.9995467066764832,328.9227294921875,190.59498596191406,0.9987806677818298
11211,372.89923095703125,187.8946075439453,0.9985495209693909,358.923095703125,190.36416625976562,0.9993416666984558,345.4327392578125,190.93472290039062,0.9995195865631104,329.6235656738281,189.85040283203125,0.9983260035514832
11212,373.5282287597656,187.78515625,0.9985648989677429,359.1103820800781,190.94984436035156,0.9993504881858826,345.6888427734375,191.1964111328125,0.9993464350700378,331.7079772949219,190.199951171875,0.9973140358924866
11213,373.5834655761719,188.8843994140625,0.9988486766815186,358.54608154296875,191.51535034179688,0.9995354413986206,345.20062255859375,192.42333984375,0.9994505047798157,329.24798583984375,190.01864624023438,0.9984536170959473
11214,372.6003723144531,188.5811309814453,0.9991220831871033,358.0737609863281,191.42124938964844,0.9996129870414734,345.20343017578125,191.86795043945312,0.9996395111083984,328.88067626953125,189.60340881347656,0.9981874823570251
11215,373.19134521484375,189.56558227539062,0.9989595413208008,358.6813049316406,192.4231414794922,0.9995898604393005,344.97259521484375,191.5908660888672,0.9994207620620728,329.20556640625,189.9625244140625,0.9981381893157959
11216,374.2664794921875,190.0817413330078,0.9989928603172302,357.872802734375,191.82452392578125,0.9995447993278503,344.1497802734375,190.24803161621094,0.9995816349983215,330.74847412109375,190.14846801757812,0.9985163807868958
11217,372.9269104003906,189.8678436279297,0.9990361928939819,357.4989929199219,191.328125,0.9995012283325195,344.3155212402344,190.4437713623047,0.9992188215255737,330.0457763671875,190.03440856933594,0.9980347752571106
11218,372.87451171875,190.37310791015625,0.9991639852523804,357.29766845703125,190.44302368164062,0.9995742440223694,345.011962890625,189.6366729736328,0.9994481205940247,330.0367736816406,190.4471435546875,0.9982993006706238
11219,370.2629089355469,190.79249572753906,0.999517560005188,357.6355895996094,191.03273010253906,0.999672532081604,344.4194030761719,189.26002502441406,0.9992610812187195,329.617431640625,189.77842712402344,0.9984838366508484
11220,367.8229675292969,193.50921630859375,0.9996217489242554,357.02679443359375,191.7097930908203,0.9997517466545105,344.74542236328125,189.6043701171875,0.9994022846221924,330.83941650390625,189.70425415039062,0.9981222748756409
11221,369.08245849609375,191.05044555664062,0.9995146989822388,357.60479736328125,191.20193481445312,0.9996803998947144,344.5618591308594,189.8807830810547,0.9993603825569153,330.8692932128906,189.61630249023438,0.9980864524841309
11222,369.5732421875,192.7109375,0.999642014503479,357.14447021484375,191.76968383789062,0.9996875524520874,344.51641845703125,189.52354431152344,0.9992647767066956,330.075927734375,189.63571166992188,0.998382568359375
11223,370.9356384277344,190.46067810058594,0.9996523857116699,357.6766052246094,190.71310424804688,0.9996719360351562,344.70220947265625,189.26800537109375,0.9992073178291321,331.4528503417969,189.51702880859375,0.9978269934654236
11224,369.5694580078125,191.99205017089844,0.9993621706962585,357.7615661621094,190.77996826171875,0.9996064305305481,345.2243347167969,189.6475067138672,0.9991174340248108,330.84906005859375,189.36524963378906,0.9980803728103638
11225,370.4676818847656,193.1721649169922,0.9996734857559204,357.61468505859375,191.5876922607422,0.9995554089546204,344.599365234375,189.52395629882812,0.999158501625061,331.3244934082031,189.53424072265625,0.9978758096694946
11226,369.32611083984375,192.87599182128906,0.9994864463806152,356.6565856933594,191.60610961914062,0.9996033310890198,344.5150146484375,189.2602081298828,0.9992591738700867,330.5746765136719,188.73118591308594,0.9983028173446655
11227,368.9376525878906,191.9208984375,0.9996455907821655,357.29473876953125,190.83740234375,0.9996377229690552,344.95831298828125,188.69744873046875,0.9991198182106018,331.42962646484375,189.47286987304688,0.9981592297554016
11228,367.5236511230469,191.2396697998047,0.9985587000846863,357.01116943359375,190.45736694335938,0.999636173248291,344.81097412109375,188.7025604248047,0.9993563294410706,330.38232421875,188.83546447753906,0.9985235333442688
11229,368.2997741699219,192.06834411621094,0.9993058443069458,357.2761535644531,191.90419006347656,0.9997616410255432,344.92626953125,189.9322052001953,0.9996267557144165,331.21588134765625,189.4873809814453,0.9983863830566406
11230,367.4948425292969,194.4862823486328,0.9991645812988281,357.2447204589844,192.34954833984375,0.9997424483299255,345.3816223144531,189.15370178222656,0.999413013458252,330.888427734375,189.20237731933594,0.9984765648841858
11231,368.4587097167969,191.1730499267578,0.9991381168365479,357.33575439453125,191.55032348632812,0.9996651411056519,344.546142578125,189.3011932373047,0.9990938901901245,330.23052978515625,189.26992797851562,0.9982628226280212
11232,369.337646484375,193.60189819335938,0.9989983439445496,355.4910583496094,191.1238555908203,0.9996455907821655,343.31512451171875,189.1143341064453,0.9993532299995422,329.8403625488281,188.943115234375,0.9987924098968506
11233,368.21063232421875,195.1807098388672,0.9990898370742798,356.0232238769531,191.5175018310547,0.9996809959411621,343.3977355957031,189.19619750976562,0.9994195699691772,329.74407958984375,189.10877990722656,0.998819887638092
11234,367.55145263671875,191.51104736328125,0.9992396831512451,356.620361328125,191.0277557373047,0.9996824264526367,344.5450439453125,189.37547302246094,0.9994744658470154,329.6103210449219,188.72959899902344,0.9989073276519775
11235,368.7236633300781,194.47010803222656,0.9987275004386902,355.7267150878906,193.21363830566406,0.9997261166572571,344.1011657714844,190.5841064453125,0.9997486472129822,329.72802734375,188.74209594726562,0.9989045858383179
11236,367.9435119628906,196.59664916992188,0.9990512728691101,356.21826171875,193.2700653076172,0.9996787309646606,343.9898376464844,189.64102172851562,0.999643087387085,330.0570983886719,189.0762481689453,0.9987806677818298
11237,367.12152099609375,196.1919403076172,0.9990467429161072,354.9168395996094,193.26010131835938,0.9996778964996338,343.7388610839844,189.62939453125,0.9994674324989319,329.1498107910156,188.54714965820312,0.9979009628295898
11238,368.3487854003906,195.740234375,0.9989722967147827,354.9641418457031,192.70883178710938,0.9997360110282898,344.030517578125,189.43453979492188,0.9995326995849609,329.0973815917969,188.9241180419922,0.9979028701782227
11239,367.7320861816406,194.7220001220703,0.9994519352912903,355.8618469238281,193.6073455810547,0.9997922778129578,343.6597900390625,189.72003173828125,0.9996480941772461,328.85009765625,188.9288787841797,0.9981948733329773
11240,367.3648376464844,190.98428344726562,0.9989437460899353,355.28070068359375,191.8345947265625,0.9997493624687195,343.5420227050781,189.5279541015625,0.9997367262840271,328.8061828613281,189.02964782714844,0.998370349407196
11241,367.6650695800781,194.54103088378906,0.99944669008255,355.31695556640625,193.05899047851562,0.9997726082801819,343.6051025390625,189.71963500976562,0.9995697140693665,328.3669738769531,189.2398223876953,0.9981471300125122
11242,368.1116638183594,194.72665405273438,0.9990739822387695,355.3016052246094,192.86181640625,0.9996800422668457,343.7478332519531,189.99740600585938,0.9995137453079224,328.569091796875,189.2410888671875,0.9981414079666138
11243,367.92059326171875,195.16961669921875,0.9989221096038818,355.04010009765625,192.24563598632812,0.9996850490570068,343.334716796875,189.6056365966797,0.9995589852333069,328.42108154296875,189.43624877929688,0.9978271126747131
11244,366.2096862792969,193.44879150390625,0.9978806972503662,353.9895324707031,191.2259063720703,0.9994031190872192,342.5821838378906,189.36199951171875,0.9995993971824646,328.26983642578125,189.11492919921875,0.9981837868690491
11245,366.852783203125,195.28599548339844,0.999093770980835,354.1550598144531,192.48666381835938,0.9995586276054382,342.823486328125,189.7395477294922,0.9995991587638855,328.5596618652344,188.86416625976562,0.9983296990394592
11246,367.45379638671875,195.2543182373047,0.9990614056587219,354.8914489746094,192.31805419921875,0.9996380805969238,342.9681091308594,189.58859252929688,0.9996225833892822,329.22467041015625,188.91403198242188,0.9981628060340881
11247,367.5804748535156,192.2344512939453,0.9987444877624512,355.1268005371094,191.88917541503906,0.9995937943458557,343.1125793457031,189.25411987304688,0.9994162321090698,328.00970458984375,189.07154846191406,0.9978814721107483
11248,367.3326416015625,194.87362670898438,0.9991123080253601,354.280517578125,192.6331024169922,0.9996486902236938,343.2605285644531,189.85414123535156,0.9996764659881592,328.85400390625,189.11033630371094,0.9972438812255859
11249,366.7765197753906,194.46592712402344,0.9987391829490662,355.2402038574219,192.64588928222656,0.9996055960655212,343.57818603515625,189.2520294189453,0.9994534850120544,328.51788330078125,188.9639129638672,0.9974746108055115
11250,369.12225341796875,194.11846923828125,0.9990231990814209,355.5102844238281,192.2954864501953,0.9996795654296875,343.7304992675781,189.34510803222656,0.9994426369667053,328.1904296875,188.67640686035156,0.9971115589141846
11251,368.59466552734375,195.64431762695312,0.9992992877960205,355.063232421875,192.86538696289062,0.9997488856315613,343.48486328125,189.78076171875,0.9995002746582031,327.9950256347656,189.22869873046875,0.9981527924537659
11252,367.46380615234375,192.978759765625,0.9989493489265442,355.8325500488281,191.60443115234375,0.9995730519294739,342.9910583496094,189.89215087890625,0.9996046423912048,328.3714294433594,189.00486755371094,0.9980005621910095
11253,367.5062561035156,190.8607635498047,0.9990968704223633,355.1130676269531,191.0403289794922,0.9995020627975464,342.8843994140625,189.19224548339844,0.9994919300079346,328.7372131347656,189.30935668945312,0.9982181191444397
11254,366.73980712890625,194.20863342285156,0.9986812472343445,354.4281311035156,191.74368286132812,0.9996246099472046,343.5471496582031,189.49644470214844,0.9996367692947388,328.5860900878906,188.75479125976562,0.9984837174415588
11255,366.64447021484375,194.34927368164062,0.9992235898971558,354.58258056640625,191.84298706054688,0.9995942711830139,342.3714599609375,190.2483367919922,0.9996328353881836,328.0683898925781,189.08099365234375,0.9985954165458679
11256,366.6514587402344,196.01931762695312,0.9985484480857849,354.43634033203125,192.4370880126953,0.9995943903923035,343.81365966796875,189.0986785888672,0.9995660185813904,328.8958740234375,189.010498046875,0.997806966304779
11257,367.54949951171875,195.9297637939453,0.9990485310554504,354.5693054199219,191.88198852539062,0.9996021389961243,343.4668273925781,188.75123596191406,0.9993809461593628,327.8332214355469,189.28366088867188,0.997431218624115
11258,368.02630615234375,195.46287536621094,0.9992695450782776,355.6934814453125,192.5105438232422,0.9997830986976624,343.6288146972656,189.21864318847656,0.9994863271713257,328.1419982910156,188.64859008789062,0.9979584217071533
11259,368.54974365234375,194.50926208496094,0.999006450176239,355.3857727050781,191.9040069580078,0.9997089505195618,342.8258056640625,189.33668518066406,0.9996426105499268,328.2322082519531,189.38973999023438,0.9978588223457336
11260,366.9660339355469,194.91702270507812,0.9987216591835022,355.1794128417969,191.6804962158203,0.9995679259300232,343.4512023925781,189.05953979492188,0.9996209144592285,328.5406494140625,188.77195739746094,0.9974787831306458
11261,367.3084411621094,193.8049774169922,0.9988358616828918,354.5064392089844,191.9794921875,0.9996066689491272,343.2574157714844,189.94186401367188,0.9996036887168884,328.15045166015625,189.16807556152344,0.997731626033783
11262,368.0282287597656,195.02085876464844,0.999387264251709,354.4813232421875,192.7973175048828,0.9997043013572693,343.2311096191406,189.53961181640625,0.9996092915534973,327.2322082519531,189.3192901611328,0.9968451261520386
11263,367.0961608886719,193.66587829589844,0.9993516802787781,355.17059326171875,191.98435974121094,0.9996355772018433,342.89434814453125,189.1630859375,0.9995005130767822,326.8444519042969,190.11880493164062,0.9977038502693176
11264,367.08343505859375,195.48892211914062,0.9992419481277466,354.7987365722656,192.96453857421875,0.9997218251228333,343.7099609375,189.6369171142578,0.9994944334030151,328.0359802246094,188.49415588378906,0.9975466132164001
11265,367.7277526855469,195.136474609375,0.9992914199829102,354.8226013183594,192.247802734375,0.9997206330299377,343.1230773925781,189.51429748535156,0.9996373653411865,327.96856689453125,188.9237823486328,0.9982616305351257
11266,366.7984924316406,195.63172912597656,0.9991866946220398,354.9599914550781,192.5953369140625,0.9997486472129822,343.1189270019531,189.45700073242188,0.9996778964996338,327.9816589355469,189.1272735595703,0.9979109168052673
11267,367.3499755859375,195.94789123535156,0.998981773853302,355.300537109375,193.38333129882812,0.9997143149375916,343.89239501953125,189.23995971679688,0.9994828701019287,328.71527099609375,188.22035217285156,0.9986469149589539
11268,366.8279113769531,196.5643310546875,0.9992920160293579,354.14385986328125,193.34127807617188,0.9997057318687439,342.8338317871094,190.00433349609375,0.999569833278656,327.0514831542969,189.39535522460938,0.9982218146324158
11269,366.2884216308594,195.04248046875,0.9990326166152954,353.7073669433594,192.87246704101562,0.9996263980865479,343.6819763183594,189.70285034179688,0.9996365308761597,327.97088623046875,188.65940856933594,0.9979782700538635
11270,367.6885986328125,195.3981170654297,0.9993608593940735,354.6133728027344,192.78421020507812,0.9997522234916687,342.99041748046875,189.37245178222656,0.9996720552444458,327.513916015625,188.98199462890625,0.9975927472114563
11271,366.77105712890625,195.9688262939453,0.998921275138855,354.8175048828125,192.88548278808594,0.9996216297149658,343.52716064453125,189.52964782714844,0.9997414946556091,328.64276123046875,188.9201202392578,0.9974383115768433
11272,365.7364196777344,195.59097290039062,0.9991163611412048,353.8467712402344,192.1031951904297,0.9995397329330444,342.34454345703125,189.5488739013672,0.999645471572876,326.931640625,190.30039978027344,0.9983441829681396
11273,368.31988525390625,193.82444763183594,0.9990313053131104,354.8577575683594,192.17050170898438,0.9996399879455566,343.1537170410156,189.93202209472656,0.9995794892311096,328.7334289550781,189.1041259765625,0.9975220561027527
11274,367.64453125,194.3606719970703,0.9994576573371887,355.240966796875,192.84971618652344,0.9997009038925171,342.50408935546875,189.48228454589844,0.9996194839477539,327.63238525390625,190.771240234375,0.9988621473312378
11275,367.7349548339844,195.76528930664062,0.9992488026618958,354.7857360839844,193.46026611328125,0.999742329120636,343.00445556640625,190.14134216308594,0.999640703201294,327.0263671875,190.4215087890625,0.9986401200294495
11276,367.8534240722656,196.19699096679688,0.9992350339889526,355.1645812988281,192.8550262451172,0.9996691942214966,343.7132263183594,188.7892608642578,0.9995644688606262,328.21826171875,188.82159423828125,0.9975665807723999
11277,368.2353820800781,197.25880432128906,0.9991443157196045,355.28253173828125,193.44454956054688,0.9996427297592163,343.17095947265625,189.181640625,0.999509334564209,327.7222900390625,188.925537109375,0.9968811273574829
11278,367.5097351074219,194.66432189941406,0.9988036155700684,353.8848876953125,192.31329345703125,0.9995248317718506,342.59674072265625,189.4698486328125,0.9997028708457947,327.9640808105469,190.74215698242188,0.9987223744392395
11279,367.5313720703125,196.90223693847656,0.9991304278373718,353.6529846191406,193.8424072265625,0.9996381998062134,343.4027099609375,189.30520629882812,0.9997228980064392,328.5713806152344,188.28756713867188,0.9981769323348999
11280,365.57666015625,195.91163635253906,0.9987871050834656,353.9508056640625,192.3826141357422,0.9996870756149292,343.2126159667969,189.58609008789062,0.9997754693031311,328.53192138671875,189.0797576904297,0.9980364441871643
11281,367.6981201171875,192.94691467285156,0.9989261031150818,353.7469787597656,191.22021484375,0.9994372725486755,342.4132995605469,189.80331420898438,0.9996529817581177,326.7869567871094,190.4970245361328,0.9976083040237427
11282,366.66192626953125,193.3245849609375,0.9987369179725647,354.12786865234375,191.5052490234375,0.99947589635849,342.59893798828125,190.2264404296875,0.9997280240058899,328.93310546875,189.96719360351562,0.9972788691520691
11283,366.4214782714844,193.28407287597656,0.9985405206680298,354.53729248046875,190.91586303710938,0.9993628859519958,343.4231262207031,189.58721923828125,0.999383807182312,328.7831726074219,189.12567138671875,0.9976455569267273
11284,367.8987121582031,192.11273193359375,0.9979963898658752,353.388671875,190.62063598632812,0.999214768409729,342.8069152832031,189.25311279296875,0.9995459914207458,327.7867126464844,189.15191650390625,0.9972764849662781
11285,367.376220703125,193.61488342285156,0.9988899827003479,354.4945983886719,191.324462890625,0.9996042847633362,342.7825622558594,188.8612060546875,0.9994933605194092,328.2641906738281,188.94569396972656,0.9977012276649475
11286,366.7702941894531,196.63510131835938,0.9992576241493225,354.6277770996094,192.8021697998047,0.9996930360794067,342.628662109375,188.97760009765625,0.9995813965797424,328.2443542480469,188.76690673828125,0.9983476400375366
11287,364.9006652832031,196.29669189453125,0.9992153644561768,354.20758056640625,192.0508270263672,0.999626636505127,343.30059814453125,189.07723999023438,0.9993107318878174,327.6388854980469,189.2627410888672,0.9977828860282898
11288,363.6192321777344,198.09559631347656,0.9989386200904846,353.0774230957031,193.56338500976562,0.9995796084403992,342.9433288574219,188.97137451171875,0.9994340538978577,328.7024841308594,188.17591857910156,0.9986347556114197
11289,363.3555603027344,200.39059448242188,0.9984867572784424,352.63739013671875,195.5700225830078,0.9995812773704529,343.249267578125,188.97854614257812,0.9995998740196228,329.15655517578125,187.84962463378906,0.9987240433692932
11290,363.7760314941406,200.50750732421875,0.998993456363678,353.03436279296875,195.08206176757812,0.9996315240859985,342.8705749511719,188.90208435058594,0.9996505975723267,329.073486328125,188.0387420654297,0.9988749623298645
11291,364.9435119628906,198.18101501464844,0.9993219375610352,353.6914367675781,194.73826599121094,0.9996955394744873,342.78875732421875,189.16014099121094,0.9996789693832397,328.59375,188.34458923339844,0.9985998272895813
11292,364.0262756347656,197.05636596679688,0.9991336464881897,353.1150207519531,194.1961212158203,0.999580442905426,342.2756652832031,190.20700073242188,0.9997721314430237,327.05731201171875,190.10992431640625,0.9985206723213196
11293,363.466064453125,199.75418090820312,0.998789370059967,352.5545349121094,195.33306884765625,0.9994864463806152,342.9270324707031,189.03427124023438,0.9996287822723389,328.7958068847656,187.96484375,0.9983964562416077
11294,362.7700500488281,200.1494903564453,0.9973490238189697,352.7669372558594,195.821533203125,0.9993060827255249,342.6080627441406,190.05885314941406,0.99973064661026,328.8647766113281,187.91444396972656,0.9984230995178223
11295,364.5121154785156,199.6260223388672,0.9988357424736023,352.72723388671875,195.6797332763672,0.999625563621521,343.1498107910156,190.01925659179688,0.9997535347938538,328.953857421875,188.6243133544922,0.998674750328064
11296,363.6893310546875,199.4445037841797,0.9986514449119568,352.998046875,195.73553466796875,0.9994075298309326,342.5277404785156,189.9205780029297,0.9997437596321106,327.18487548828125,189.83059692382812,0.9984136819839478
11297,364.5171813964844,200.35523986816406,0.9989312291145325,353.0417175292969,195.89993286132812,0.9995712637901306,343.0272521972656,189.7187957763672,0.9996993541717529,328.74346923828125,188.55433654785156,0.9980276226997375
11298,364.0421142578125,197.9817352294922,0.9989171028137207,353.50177001953125,194.70346069335938,0.9996053576469421,342.3861389160156,189.60128784179688,0.9996602535247803,327.65985107421875,189.9712677001953,0.9982119798660278
11299,363.5233154296875,199.75430297851562,0.9987560510635376,352.73553466796875,195.56593322753906,0.9996008276939392,342.9710998535156,189.70632934570312,0.9996945858001709,328.12548828125,188.79681396484375,0.9979466795921326
11300,363.3043518066406,197.1923370361328,0.9985563158988953,352.8011474609375,194.83961486816406,0.9995736479759216,342.7374572753906,190.08602905273438,0.9998235106468201,328.3139953613281,189.17965698242188,0.9983944296836853
11301,362.5763244628906,200.0264892578125,0.9975041747093201,352.68115234375,195.9077911376953,0.9994120597839355,343.04840087890625,189.89637756347656,0.9997661709785461,329.1293029785156,188.32644653320312,0.9984301924705505
11302,360.15521240234375,202.67918395996094,0.9955797791481018,352.9625549316406,195.8272705078125,0.9993237257003784,343.4680480957031,189.2680206298828,0.999672532081604,328.3882141113281,187.99151611328125,0.9974617958068848
11303,365.0736999511719,198.79612731933594,0.9985564351081848,352.70611572265625,195.22181701660156,0.9993522763252258,342.90533447265625,189.43719482421875,0.9996777772903442,327.73040771484375,188.6947479248047,0.9974555373191833
11304,360.7246398925781,204.16017150878906,0.9963973164558411,352.3211669921875,196.64198303222656,0.9993477463722229,343.10382080078125,189.41229248046875,0.9997531771659851,327.4034118652344,189.37051391601562,0.997991681098938
11305,362.6163330078125,198.1152801513672,0.9985382556915283,353.47088623046875,194.24246215820312,0.9996252059936523,343.05706787109375,190.01229858398438,0.999691367149353,328.7300109863281,188.62496948242188,0.997126042842865
11306,364.2322082519531,200.28582763671875,0.998588502407074,353.0252685546875,195.75125122070312,0.9995866417884827,343.4732971191406,189.62545776367188,0.9997504353523254,327.5620422363281,189.99160766601562,0.9983856678009033
11307,363.2579345703125,200.11900329589844,0.9977988600730896,353.6968078613281,196.4420928955078,0.9994823932647705,343.385986328125,190.70315551757812,0.9997332692146301,329.30596923828125,188.27687072753906,0.9982296824455261
11308,360.118408203125,203.15061950683594,0.9968913197517395,352.64508056640625,196.040771484375,0.9994251728057861,342.8850402832031,189.55050659179688,0.999772846698761,328.8638610839844,188.48959350585938,0.999006450176239
11309,360.243896484375,203.3809814453125,0.9965445399284363,352.0625915527344,195.9019012451172,0.9994097948074341,342.8836364746094,189.4525604248047,0.9997308850288391,328.9494323730469,188.5428924560547,0.9986294507980347
11310,362.8858947753906,200.18748474121094,0.9980736970901489,353.0253601074219,195.8801727294922,0.9994514584541321,342.3824157714844,189.94940185546875,0.9997203946113586,328.6219177246094,188.29319763183594,0.9987825751304626
11311,360.2707824707031,204.29898071289062,0.9972387552261353,352.5466003417969,196.43002319335938,0.9994828701019287,343.3835754394531,188.86087036132812,0.9996322393417358,328.0309753417969,188.17762756347656,0.9982641339302063
11312,362.72216796875,201.43614196777344,0.9984129667282104,352.3802795410156,195.76548767089844,0.9994515776634216,343.3427429199219,188.8798370361328,0.9996962547302246,328.4318542480469,188.1800994873047,0.998674750328064
11313,362.3489990234375,201.62579345703125,0.9975564479827881,352.88153076171875,196.75392150878906,0.9994356036186218,342.6336975097656,189.55982971191406,0.9997034668922424,327.74609375,187.8056182861328,0.9981582760810852
11314,360.8323059082031,204.43626403808594,0.996856689453125,352.1629333496094,196.97605895996094,0.999392032623291,342.4298400878906,189.62063598632812,0.9997816681861877,328.5295715332031,188.04551696777344,0.9984660148620605
11315,363.368408203125,200.68275451660156,0.9984924793243408,353.0946350097656,196.3173828125,0.9993959665298462,342.6630554199219,189.65658569335938,0.9996366500854492,328.7922058105469,188.79786682128906,0.9980329871177673
11316,362.1444396972656,200.05410766601562,0.9965022802352905,352.82647705078125,195.6636199951172,0.9992924928665161,343.43450927734375,189.33152770996094,0.9997430443763733,328.2991638183594,188.6688232421875,0.9981815814971924
11317,361.00347900390625,204.062255859375,0.9971471428871155,352.3736877441406,196.8964080810547,0.9994290471076965,342.8191223144531,189.4215545654297,0.9996803998947144,328.7043151855469,187.62771606445312,0.9974629878997803
11318,363.57244873046875,199.17340087890625,0.9986625909805298,352.2062072753906,195.13043212890625,0.999527096748352,342.7151794433594,189.68138122558594,0.9997299313545227,328.7703857421875,188.27313232421875,0.9984117746353149
11319,365.2096862792969,196.391845703125,0.9990677237510681,353.08758544921875,193.64939880371094,0.9995914101600647,343.06982421875,189.98228454589844,0.999769389629364,328.9192810058594,188.50445556640625,0.9978304505348206
11320,364.13580322265625,198.58148193359375,0.9987712502479553,352.59210205078125,194.74847412109375,0.9994882345199585,343.1072082519531,189.3979949951172,0.9997513890266418,329.0440368652344,188.2459716796875,0.9983175992965698
11321,364.2514343261719,199.59303283691406,0.9989896416664124,352.6730651855469,195.947021484375,0.999572217464447,343.2444152832031,189.45547485351562,0.9996581077575684,326.9739074707031,189.10231018066406,0.9979203343391418
11322,362.7243957519531,199.507080078125,0.9989622831344604,352.2633361816406,195.00625610351562,0.9995033740997314,342.6298828125,189.6005859375,0.9996713399887085,326.625732421875,189.98678588867188,0.9979879856109619
11323,362.4735107421875,201.28916931152344,0.9970276951789856,352.4671325683594,195.94029235839844,0.999411940574646,343.2726135253906,189.81631469726562,0.9997838139533997,329.35406494140625,188.22384643554688,0.9973275661468506
11324,362.1331481933594,199.8885498046875,0.99729984998703,352.3381042480469,195.38168334960938,0.9993638396263123,343.2046203613281,189.41932678222656,0.9996228218078613,326.9119567871094,189.56976318359375,0.9973004460334778
11325,361.5826721191406,200.67758178710938,0.9975090026855469,352.2010192871094,196.05372619628906,0.9993767142295837,342.47930908203125,189.88638305664062,0.9997379183769226,327.78607177734375,187.93960571289062,0.9981824159622192
11326,358.4454650878906,204.45680236816406,0.9980669617652893,351.7574462890625,196.53018188476562,0.9993740916252136,343.41668701171875,189.4966583251953,0.9996984004974365,328.6634521484375,187.73985290527344,0.9976366758346558
11327,363.5408020019531,200.7201690673828,0.9983899593353271,352.63665771484375,196.5278778076172,0.9995785355567932,343.06689453125,189.33494567871094,0.9997345805168152,327.15118408203125,189.25048828125,0.9980745315551758
11328,364.3272705078125,196.83688354492188,0.9984442591667175,352.6706848144531,194.61619567871094,0.9993575215339661,342.572998046875,189.96124267578125,0.9997758269309998,327.44708251953125,190.0112762451172,0.9986257553100586
11329,362.1001281738281,200.4231719970703,0.9965768456459045,352.5296325683594,195.94247436523438,0.9992048144340515,342.648681640625,189.5769500732422,0.999701201915741,328.53497314453125,187.92381286621094,0.9983673691749573
11330,364.31927490234375,197.19244384765625,0.9982081651687622,352.6664123535156,194.55227661132812,0.9993271827697754,342.5153503417969,190.00955200195312,0.9997236132621765,328.9432067871094,188.65985107421875,0.9983160495758057
11331,362.84521484375,200.08348083496094,0.9982966780662537,351.9599914550781,195.5042724609375,0.9995173215866089,342.5912170410156,189.856689453125,0.9996321201324463,328.2353210449219,188.34249877929688,0.9985954165458679
11332,364.13134765625,200.6404266357422,0.9988293051719666,352.8197326660156,196.08200073242188,0.999450147151947,342.0122375488281,190.58154296875,0.9997411370277405,328.77783203125,188.30799865722656,0.9982835054397583
11333,362.9932556152344,201.2674560546875,0.9973341226577759,352.91094970703125,197.23782348632812,0.9994981288909912,342.95623779296875,190.61497497558594,0.999782383441925,329.599365234375,188.11390686035156,0.9984585046768188
11334,360.8513488769531,204.1879119873047,0.9976199269294739,351.6307067871094,196.88621520996094,0.9995477795600891,343.1675720214844,189.25567626953125,0.999782383441925,328.9355773925781,187.72390747070312,0.9984244108200073
11335,362.6123046875,200.88922119140625,0.9972532391548157,352.548583984375,195.8508758544922,0.9994953870773315,342.51483154296875,190.03866577148438,0.9997532963752747,329.5450134277344,188.84059143066406,0.9988062381744385
11336,365.00567626953125,195.98870849609375,0.9988647699356079,352.9589538574219,194.33741760253906,0.9995927214622498,343.0587158203125,190.06350708007812,0.9997128844261169,326.8169860839844,189.3125457763672,0.9984838366508484
11337,360.763427734375,203.4305419921875,0.9972025156021118,351.59228515625,196.97242736816406,0.9995015859603882,342.54736328125,189.1557159423828,0.9996508359909058,326.8545227050781,189.1254425048828,0.9986802935600281
11338,364.7817687988281,198.3837127685547,0.9985620379447937,352.6072998046875,195.0013427734375,0.9994354844093323,342.7900085449219,189.0419158935547,0.999752938747406,326.8905029296875,189.8010711669922,0.9988466501235962
11339,363.1477966308594,199.38697814941406,0.9967082738876343,352.7273864746094,195.96994018554688,0.9994620680809021,342.97967529296875,189.67001342773438,0.9997701048851013,328.7815856933594,188.27906799316406,0.9978512525558472
